unique_id,ds,ARIMA,temp
temp_series,2025-07-15 03:00:00,-0.1758954447307392,23.912996029629873
temp_series,2025-07-15 06:00:00,-0.1843861816418052,23.871443330759302
temp_series,2025-07-15 09:00:00,0.6362302599294185,27.88744668147049
temp_series,2025-07-15 12:00:00,1.449762727562763,31.86878187099251
temp_series,2025-07-15 15:00:00,1.1296973653871474,30.302418461940217
temp_series,2025-07-15 18:00:00,0.23636185124557618,25.93053625685955
temp_series,2025-07-15 21:00:00,-0.0163238479629293,24.69392124003737
temp_series,2025-07-16 00:00:00,-0.18173111931713626,23.884436903215395
