,unique_id,ds,ARIMA
0,temp_series,2025-06-20 15:00:00,1.3238270566953598
1,temp_series,2025-06-20 18:00:00,0.5181259001207865
2,temp_series,2025-06-20 21:00:00,0.2122485375766392
3,temp_series,2025-06-21 00:00:00,-0.10247075091340083
4,temp_series,2025-06-21 03:00:00,-0.14056029294043632
5,temp_series,2025-06-21 06:00:00,-0.1832773037352554
6,temp_series,2025-06-21 09:00:00,0.7935460386609592
7,temp_series,2025-06-21 12:00:00,1.4525147702326058
