unique_id,ds,ARIMA
temp_series,2025-07-09 09:00:00,0.33066531827031653
temp_series,2025-07-09 12:00:00,0.5964701806572058
temp_series,2025-07-09 15:00:00,0.623671019071411
temp_series,2025-07-09 18:00:00,0.266437724602348
temp_series,2025-07-09 21:00:00,0.2862308546003925
temp_series,2025-07-10 00:00:00,0.17543347550595073
temp_series,2025-07-10 03:00:00,0.0930215792245381
temp_series,2025-07-10 06:00:00,-0.012216196625408418
