ds,lstm,temp
2025-06-28 03:00:00,-0.3286982774734497,23.16278254648928
2025-06-28 06:00:00,-0.35848379135131836,23.01685476324207
2025-06-28 09:00:00,-0.08196531236171722,24.37159817412629
2025-06-28 12:00:00,0.5500754117965698,27.46814712663276
2025-06-28 15:00:00,0.9827120304107666,29.58775812158856
2025-06-28 18:00:00,0.5644891858100891,27.538764343399396
2025-06-28 21:00:00,-0.004014130681753159,24.75350339122949
2025-06-29 00:00:00,-0.11224807798862457,24.223234211810606
