unique_id,ds,DLinear,temp
temp_series,2025-06-05 12:00:00,1.419743,31.729971959412104
temp_series,2025-06-05 15:00:00,1.0749658,30.039288985527243
temp_series,2025-06-05 18:00:00,0.296603,26.22243231446834
temp_series,2025-06-05 21:00:00,-0.07451478,24.40258266956001
temp_series,2025-06-06 00:00:00,-0.32105157,23.193640582694385
temp_series,2025-06-06 03:00:00,-0.36915442,22.957758682794612
temp_series,2025-06-06 06:00:00,0.08185883,25.1693916780791
temp_series,2025-06-06 09:00:00,1.0658126,29.99440422279168
