unique_id,ds,DLinear,temp
temp_series,2025-07-14 21:00:00,-0.1225134,24.174553972098472
temp_series,2025-07-15 00:00:00,-0.18987098,23.844921962099686
temp_series,2025-07-15 03:00:00,-0.13346691,24.12095006946347
temp_series,2025-07-15 06:00:00,0.0087672025,24.817010029514737
temp_series,2025-07-15 09:00:00,0.78559357,28.61861362520716
temp_series,2025-07-15 12:00:00,1.4478946,31.859757316572328
temp_series,2025-07-15 15:00:00,1.1682181,30.491087308150103
temp_series,2025-07-15 18:00:00,0.25393158,26.016786229720225
